20, 5, 11, 47, 27, 37, 41
24, 25, 8, 3, 31, 25, 35
49, 20, 46, 40, 21, 43, 16
8, 47, 47, 14, 23, 23, 15
22, 30, 13, 34, 8, 19, 28
4, 31, 32, 18, 33, 23, 43
18, 46, 32, 36, 16, 20, 33
39, 1, 21, 14, 38, 45, 39
46, 33, 32, 14, 15, 33, 37
5, 4, 26, 40, 18, 8, 44
44, 48, 43, 34, 13, 22, 4
45, 23, 20, 35, 39, 36, 37
23, 31, 27, 12, 20, 23, 20
10, 11, 9, 30, 36, 37, 32
20, 46, 18, 47, 38, 34, 30
26, 34, 16, 19, 31, 21, 43
26, 43, 26, 6, 5, 21, 35
17, 19, 21, 17, 24, 39, 33
48, 38, 41, 34, 25, 43, 35
4, 19, 45, 15, 25, 42, 27
45, 33, 42, 23, 45, 31, 44
30, 1, 26, 42, 47, 34, 6
8, 28, 10, 10, 8, 43, 29
19, 29, 46, 41, 8, 39, 11
4, 33, 21, 35, 36, 44, 37
31, 11, 12, 25, 12, 4, 4
39, 28, 35, 23, 6, 11, 13
26, 31, 8, 21, 35, 31, 35
49, 27, 6, 16, 32, 21, 38
18, 46, 30, 29, 19, 6, 31
18, 20, 27, 5, 10, 21, 49
5, 34, 16, 6, 1, 31, 4
11, 1, 13, 7, 35, 19, 23
6, 42, 9, 40, 25, 41, 34
49, 1, 39, 34, 39, 36, 10
10, 37, 28, 5, 33, 5, 11
38, 37, 13, 3, 17, 20, 30
11, 27, 33, 6, 39, 30, 47
18, 30, 45, 7, 13, 49, 2
47, 3, 22, 31, 46, 20, 16
35, 1, 32, 47, 41, 5, 3
47, 33, 30, 14, 4, 15, 5
42, 43, 45, 41, 5, 26, 5
8, 43, 3, 48, 27, 45, 1
17, 45, 47, 37, 37, 18, 17
23, 26, 22, 4, 3, 47, 46
37, 41, 24, 11, 41, 40, 12
27, 19, 40, 41, 30, 11, 10
12, 22, 12, 41, 14, 49, 7
26, 29, 38, 13, 35, 28, 39
28, 10, 20, 21, 33, 38, 34
12, 2, 14, 28, 9, 21, 29
26, 2, 31, 43, 39, 33, 35
31, 40, 36, 43, 19, 48, 34
13, 23, 25, 6, 3, 6, 39
29, 9, 30, 10, 47, 10, 38
4, 29, 26, 46, 39, 17, 5
23, 12, 5, 1, 45, 24, 27
23, 42, 5, 4, 3, 44, 30
2, 10, 20, 46, 40, 4, 36
17, 43, 7, 47, 17, 32, 28
38, 35, 5, 47, 43, 22, 47
36, 24, 6, 24, 24, 20, 10
31, 14, 3, 39, 29, 30, 12
8, 41, 14, 32, 27, 14, 15
2, 26, 37, 4, 17, 44, 14
1, 35, 10, 27, 6, 43, 37
5, 11, 11, 6, 35, 9, 25
10, 45, 31, 48, 27, 24, 4
22, 42, 31, 2, 6, 27, 30
47, 37, 14, 46, 35, 23, 15
31, 27, 34, 33, 27, 18, 3
21, 26, 25, 49, 25, 13, 44
16, 14, 26, 27, 15, 16, 11
2, 13, 24, 31, 13, 10, 38
40, 26, 2, 6, 3, 20, 47
22, 45, 37, 18, 6, 26, 33
49, 31, 39, 42, 19, 22, 10
7, 40, 2, 20, 44, 11, 10
45, 21, 2, 18, 35, 34, 23
6, 4, 18, 5, 33, 42, 23
43, 15, 30, 20, 36, 39, 29
20, 9, 6, 30, 17, 43, 13
20, 35, 35, 41, 7, 45, 15
10, 5, 15, 39, 15, 25, 48
18, 13, 12, 3, 19, 12, 23
18, 13, 1, 11, 37, 29, 45
2, 6, 35, 18, 35, 26, 24
11, 31, 36, 39, 5, 6, 32
25, 36, 43, 20, 16, 27, 11
15, 12, 36, 2, 8, 41, 24
31, 42, 30, 49, 12, 9, 44
21, 11, 8, 3, 23, 12, 18
40, 30, 12, 16, 8, 29, 49
48, 47, 27, 48, 15, 48, 6
8, 21, 32, 14, 16, 13, 31
42, 4, 10, 26, 44, 13, 12
11, 12, 16, 9, 24, 49, 36
13, 46, 4, 35, 38, 12, 47
48, 4, 14, 25, 34, 39, 26
31, 46, 41, 26, 36, 32, 28
33, 20, 41, 26, 31, 22, 39
24, 38, 17, 40, 41, 14, 37
44, 35, 41, 3, 3, 46, 47
38, 32, 21, 15, 37, 8, 22
6, 48, 13, 7, 38, 41, 8
17, 28, 40, 21, 14, 28, 36
24, 12, 29, 36, 36, 18, 16
6, 8, 43, 28, 34, 36, 35
26, 48, 15, 45, 28, 41, 3
25, 36, 19, 41, 24, 31, 7
35, 27, 2, 33, 28, 11, 5
33, 32, 47, 37, 23, 28, 2
24, 13, 46, 45, 14, 4, 35
19, 8, 24, 36, 22, 45, 34
45, 8, 15, 28, 7, 31, 33
47, 4, 11, 48, 37, 30, 4
39, 15, 44, 3, 5, 18, 35
35, 28, 26, 2, 1, 29, 43
43, 48, 31, 8, 12, 21, 9
48, 12, 47, 28, 19, 21, 25
17, 34, 6, 2, 34, 30, 13
19, 11, 10, 49, 20, 27, 43
36, 14, 17, 43, 19, 23, 14
6, 12, 29, 14, 10, 11, 47
44, 17, 48, 14, 37, 17, 12
29, 1, 42, 35, 21, 5, 3
32, 35, 7, 8, 25, 4, 21
18, 25, 2, 18, 25, 3, 6
37, 19, 24, 46, 30, 30, 8
9, 31, 47, 39, 35, 19, 46
3, 21, 36, 38, 6, 10, 13
36, 10, 22, 39, 35, 7, 17
27, 4, 25, 24, 13, 9, 18
5, 32, 34, 39, 7, 46, 12
18, 45, 5, 43, 24, 5, 19
2, 2, 18, 3, 2, 18, 40
1, 4, 31, 6, 48, 45, 39
14, 24, 36, 48, 18, 32, 29
30, 32, 20, 38, 45, 36, 36
39, 13, 24, 48, 29, 17, 47
39, 23, 26, 9, 15, 38, 2
26, 48, 44, 49, 1, 24, 18
9, 1, 18, 16, 36, 47, 49
33, 6, 29, 21, 48, 27, 45
9, 38, 49, 10, 17, 4, 15
46, 25, 11, 18, 14, 35, 25
26, 29, 16, 42, 42, 37, 7
4, 12, 40, 47, 39, 10, 31
29, 6, 13, 17, 5, 31, 19
10, 25, 45, 9, 3, 7, 15
4, 13, 9, 31, 39, 29, 28
14, 19, 16, 11, 36, 18, 17
9, 26, 22, 49, 21, 39, 49
24, 19, 43, 30, 1, 6, 28
13, 40, 26, 39, 13, 5, 42
49, 28, 31, 19, 12, 20, 11
37, 40, 4, 37, 13, 30, 43
6, 39, 48, 1, 27, 15, 29
17, 40, 27, 4, 34, 48, 21
11, 24, 18, 25, 48, 18, 28
19, 48, 9, 14, 10, 9, 6
29, 47, 3, 44, 16, 17, 2
18, 7, 13, 7, 34, 25, 14
31, 23, 6, 31, 44, 10, 18
10, 43, 19, 43, 10, 39, 33
34, 30, 18, 47, 1, 18, 23
37, 27, 31, 14, 49, 35, 37
40, 40, 22, 46, 32, 42, 48
42, 17, 29, 23, 19, 5, 23
25, 5, 41, 11, 48, 19, 46
10, 17, 44, 19, 1, 16, 33
15, 43, 8, 17, 39, 13, 38
31, 48, 14, 25, 30, 48, 40
36, 24, 12, 42, 5, 20, 19
46, 24, 20, 46, 29, 33, 5
31, 46, 26, 23, 19, 6, 46
11, 4, 48, 38, 38, 6, 24
18, 2, 20, 6, 32, 8, 12
21, 40, 43, 42, 10, 36, 24
45, 32, 28, 9, 46, 38, 24
36, 8, 2, 49, 31, 18, 29
17, 17, 17, 9, 11, 41, 27
18, 16, 46, 43, 28, 46, 33
9, 12, 32, 7, 7, 22, 11
30, 11, 31, 33, 1, 25, 45
38, 34, 17, 18, 44, 37, 2
28, 34, 42, 30, 8, 9, 18
29, 25, 30, 1, 16, 12, 16
42, 6, 24, 32, 3, 3, 2
25, 45, 18, 34, 36, 37, 6
12, 13, 44, 37, 14, 45, 40
35, 17, 47, 27, 44, 20, 22
40, 45, 5, 3, 44, 36, 20
1, 46, 24, 26, 21, 24, 40
36, 6, 3, 30, 2, 18, 42
30, 8, 18, 2, 9, 3, 41
8, 21, 4, 3, 23, 28, 29
38, 46, 46, 31, 46, 3, 6
8, 17, 17, 3, 6, 37, 3
38, 17, 12, 30, 46, 31, 37
15, 40, 6, 6, 33, 9, 1
22, 47, 33, 35, 39, 26, 24
12, 10, 18, 4, 15, 8, 42
9, 27, 43, 48, 12, 3, 26
40, 38, 39, 29, 5, 7, 11
23, 43, 17, 33, 49, 9, 4
32, 37, 43, 10, 30, 40, 26
26, 40, 21, 32, 26, 48, 39
45, 36, 16, 22, 39, 4, 14
2, 28, 24, 18, 30, 9, 20
36, 28, 42, 36, 5, 6, 42
31, 38, 47, 32, 7, 17, 15
27, 49, 22, 42, 47, 44, 16
14, 28, 15, 47, 17, 23, 14
1, 45, 1, 2, 48, 35, 27
28, 28, 47, 37, 1, 23, 36
6, 1, 10, 44, 48, 1, 25
25, 34, 18, 46, 44, 4, 44
8, 28, 9, 21, 31, 4, 23
25, 36, 36, 38, 49, 16, 42
40, 19, 1, 30, 9, 25, 37
3, 27, 43, 18, 49, 39, 21
39, 43, 26, 23, 38, 35, 37
8, 46, 10, 12, 17, 25, 45
15, 32, 21, 27, 29, 46, 8
15, 46, 38, 40, 49, 25, 41
49, 2, 35, 18, 1, 39, 16
18, 44, 26, 19, 9, 22, 38
23, 49, 8, 48, 2, 8, 39
26, 42, 23, 38, 49, 27, 3
22, 42, 15, 21, 27, 10, 22
46, 34, 40, 32, 27, 6, 20
25, 7, 30, 16, 48, 15, 18
40, 24, 6, 26, 35, 3, 28
22, 39, 27, 19, 20, 42, 23
24, 40, 9, 43, 4, 22, 46
24, 42, 29, 29, 38, 48, 3
37, 49, 6, 6, 3, 19, 4
12, 37, 37, 15, 41, 38, 26
42, 43, 48, 1, 24, 13, 44
39, 7, 25, 14, 32, 19, 17
14, 20, 21, 30, 49, 14, 42
40, 10, 13, 14, 42, 7, 48
23, 49, 19, 7, 32, 1, 41
39, 44, 21, 3, 5, 34, 2
15, 10, 32, 44, 49, 18, 8
34, 3, 42, 36, 35, 10, 43
41, 32, 47, 2, 27, 23, 34
33, 12, 30, 17, 43, 46, 3
8, 19, 25, 42, 23, 29, 45
7, 41, 33, 43, 30, 39, 14
15, 2, 49, 29, 17, 43, 48
33, 21, 48, 36, 48, 27, 46
45, 2, 27, 48, 26, 43, 23
12, 49, 4, 18, 27, 33, 39
35, 32, 38, 22, 44, 42, 28
47, 25, 48, 31, 18, 15, 21
48, 42, 32, 37, 43, 18, 23
18, 40, 32, 1, 45, 23, 4
10, 14, 48, 5, 7, 21, 40
22, 49, 39, 6, 9, 24, 4
28, 5, 26, 44, 10, 48, 9
3, 45, 26, 17, 45, 4, 32
41, 12, 9, 40, 10, 35, 6
30, 11, 25, 8, 7, 19, 5
42, 29, 8, 7, 48, 27, 22
47, 27, 29, 47, 4, 36, 1
24, 48, 38, 45, 20, 16, 20
27, 40, 13, 45, 42, 17, 15
14, 46, 46, 22, 26, 7, 30
33, 12, 47, 12, 32, 30, 11
11, 29, 45, 5, 46, 2, 6
28, 17, 42, 13, 13, 3, 47
28, 27, 33, 3, 19, 23, 12
36, 29, 5, 44, 30, 35, 40
47, 45, 28, 27, 45, 14, 22
37, 46, 16, 16, 40, 39, 29
16, 26, 36, 49, 31, 40, 37
23, 17, 9, 14, 6, 42, 44
11, 28, 19, 19, 17, 8, 28
47, 20, 5, 28, 22, 38, 16
7, 43, 40, 19, 24, 8, 46
30, 8, 33, 42, 6, 25, 10
3, 48, 38, 10, 14, 10, 16
6, 7, 22, 4, 27, 2, 27
8, 7, 2, 27, 17, 8, 30
15, 42, 36, 28, 48, 12, 10
8, 36, 9, 8, 41, 34, 28
31, 43, 44, 9, 30, 23, 13
48, 38, 4, 15, 47, 40, 7
20, 14, 9, 31, 40, 9, 26
40, 21, 43, 35, 14, 34, 15
46, 41, 44, 9, 31, 19, 43
34, 32, 48, 22, 41, 18, 41
29, 14, 43, 28, 45, 25, 10
19, 3, 14, 17, 32, 48, 35
34, 45, 40, 3, 39, 12, 45
27, 36, 2, 48, 35, 29, 28
36, 11, 47, 32, 19, 39, 42
25, 20, 28, 24, 34, 44, 41
40, 40, 20, 34, 44, 8, 40
38, 36, 34, 26, 26, 41, 27
16, 46, 17, 49, 37, 12, 16
6, 34, 27, 27, 9, 7, 21
21, 40, 31, 26, 37, 23, 17
16, 3, 19, 9, 25, 27, 27
19, 3, 31, 39, 38, 3, 30
20, 30, 12, 43, 16, 22, 5
33, 33, 17, 8, 21, 33, 20
44, 14, 39, 8, 46, 48, 43
30, 44, 30, 1, 21, 41, 5
41, 4, 30, 5, 34, 18, 2
10, 42, 5, 47, 21, 37, 34
7, 47, 33, 17, 40, 28, 36
49, 40, 17, 41, 21, 46, 41
33, 4, 8, 35, 38, 8, 48
8, 1, 21, 31, 21, 1, 22
37, 45, 1, 19, 43, 2, 1
22, 13, 28, 5, 1, 49, 14
14, 7, 1, 47, 27, 26, 45
30, 14, 25, 17, 20, 45, 2
36, 41, 31, 19, 2, 49, 20
1, 4, 10, 23, 37, 10, 22
31, 4, 43, 48, 39, 5, 39
3, 14, 15, 44, 26, 10, 21
7, 43, 38, 37, 21, 33, 31
46, 41, 27, 1, 41, 16, 28
24, 26, 33, 1, 10, 21, 46
13, 5, 27, 6, 29, 3, 18
10, 26, 4, 11, 14, 24, 9
30, 29, 18, 49, 26, 9, 7
29, 34, 34, 13, 47, 39, 49
33, 49, 49, 12, 2, 32, 43
40, 46, 12, 49, 7, 23, 34
38, 26, 36, 14, 38, 41, 21
32, 30, 14, 14, 40, 33, 20
41, 6, 26, 14, 13, 38, 47
45, 43, 42, 38, 40, 40, 27
10, 31, 48, 12, 42, 21, 45
3, 40, 34, 39, 47, 49, 22
16, 22, 10, 5, 30, 8, 20
34, 18, 43, 48, 11, 18, 32
31, 28, 38, 3, 14, 35, 20
10, 47, 48, 24, 14, 31, 43
5, 31, 46, 30, 10, 31, 7
41, 42, 40, 10, 49, 18, 29
11, 41, 33, 6, 43, 40, 15
19, 40, 39, 44, 27, 36, 41
16, 14, 45, 35, 9, 21, 3
19, 19, 32, 10, 26, 27, 23
11, 31, 28, 24, 1, 44, 7
36, 13, 9, 3, 17, 22, 48
27, 5, 5, 29, 46, 47, 22
18, 22, 14, 13, 3, 18, 2
20, 28, 28, 35, 40, 9, 22
49, 26, 48, 47, 16, 41, 10
26, 24, 40, 14, 40, 23, 16
49, 14, 32, 16, 43, 27, 37
34, 27, 24, 40, 22, 21, 26
14, 26, 22, 32, 46, 3, 8
38, 4, 10, 16, 18, 22, 30
32, 11, 16, 18, 6, 23, 35
27, 23, 44, 39, 35, 14, 8
45, 9, 28, 10, 12, 38, 47
20, 42, 32, 9, 37, 49, 6
49, 23, 35, 35, 20, 36, 30
22, 45, 12, 28, 8, 48, 32
20, 30, 12, 36, 3, 18, 20
36, 20, 6, 29, 22, 23, 38
19, 10, 46, 29, 36, 2, 8
47, 5, 42, 47, 39, 41, 4
14, 29, 3, 42, 36, 5, 20
43, 8, 48, 45, 14, 17, 44
38, 37, 26, 45, 18, 14, 5
43, 5, 4, 38, 25, 25, 48
21, 40, 37, 34, 4, 22, 25
9, 36, 29, 26, 41, 35, 47
24, 8, 5, 26, 44, 18, 33
3, 23, 8, 20, 19, 34, 19
20, 20, 18, 48, 43, 3, 9
38, 40, 13, 45, 14, 31, 33
34, 11, 31, 47, 22, 34, 19
26, 48, 4, 23, 2, 27, 27
47, 15, 24, 4, 3, 6, 28
43, 19, 11, 47, 21, 19, 42
5, 31, 26, 42, 47, 44, 11
45, 1, 24, 13, 37, 18, 48
4, 37, 35, 30, 46, 18, 44
22, 19, 24, 24, 26, 22, 43
42, 46, 35, 46, 48, 7, 19
14, 23, 34, 25, 43, 4, 7
22, 22, 34, 49, 49, 10, 29
22, 14, 49, 22, 31, 25, 31
7, 46, 24, 37, 11, 13, 6
38, 7, 31, 6, 49, 37, 8
15, 5, 46, 25, 47, 32, 18
16, 28, 12, 34, 49, 11, 8
2, 46, 41, 27, 46, 24, 41
34, 42, 14, 6, 15, 1, 15
39, 20, 31, 13, 33, 13, 47
46, 9, 45, 21, 38, 4, 10
37, 5, 26, 34, 6, 18, 48
24, 11, 35, 30, 1, 10, 43
36, 42, 15, 14, 35, 14, 15
10, 19, 23, 33, 6, 20, 19
28, 30, 17, 34, 44, 5, 34
3, 32, 33, 37, 31, 36, 43
11, 39, 1, 13, 41, 40, 26
35, 29, 22, 42, 24, 27, 20
2, 20, 25, 13, 35, 7, 21
36, 27, 22, 40, 12, 20, 11
38, 27, 20, 41, 3, 36, 5
21, 7, 7, 20, 48, 27, 24
48, 46, 4, 3, 35, 20, 35
35, 47, 1, 14, 29, 26, 7
18, 19, 8, 38, 39, 12, 43
4, 11, 27, 44, 1, 23, 29
11, 11, 12, 37, 2, 35, 20
16, 11, 9, 17, 22, 15, 22
6, 16, 6, 8, 38, 22, 2
46, 18, 16, 25, 27, 3, 5
48, 2, 5, 3, 13, 46, 37
34, 12, 1, 11, 36, 44, 7
39, 3, 30, 9, 20, 21, 2
19, 30, 6, 25, 44, 31, 35
20, 49, 48, 9, 6, 5, 16
2, 47, 23, 21, 5, 47, 8
24, 43, 7, 3, 3, 25, 18
12, 24, 25, 40, 10, 20, 33
20, 45, 12, 12, 36, 49, 15
8, 27, 1, 29, 11, 46, 17
16, 16, 5, 24, 12, 30, 3
7, 18, 22, 13, 6, 10, 49
38, 19, 29, 9, 48, 13, 36
21, 8, 32, 48, 26, 16, 3
43, 31, 19, 29, 47, 3, 18
17, 39, 10, 26, 28, 20, 49
49, 5, 17, 14, 43, 31, 25
46, 20, 46, 34, 22, 21, 36
10, 5, 49, 5, 49, 4, 9
28, 38, 6, 45, 38, 43, 11
24, 49, 1, 33, 43, 3, 33
28, 19, 25, 46, 29, 12, 14
6, 12, 18, 12, 5, 9, 42
10, 10, 27, 12, 24, 43, 12
48, 16, 17, 17, 15, 6, 27
46, 33, 8, 36, 40, 37, 48
9, 23, 20, 13, 23, 23, 14
35, 35, 30, 18, 25, 27, 34
14, 35, 32, 2, 35, 38, 45
1, 2, 30, 23, 34, 6, 30
39, 19, 27, 34, 43, 45, 45
13, 15, 15, 12, 42, 37, 47
31, 40, 29, 4, 35, 49, 16
48, 32, 21, 20, 7, 46, 9
17, 49, 47, 27, 35, 1, 18
18, 42, 27, 47, 25, 25, 5
10, 29, 15, 43, 33, 36, 31
37, 15, 10, 11, 43, 23, 32
41, 2, 45, 22, 29, 30, 49
35, 18, 12, 10, 49, 1, 17
28, 45, 32, 40, 6, 18, 47
17, 49, 6, 37, 3, 34, 25
25, 22, 34, 13, 21, 21, 16
21, 6, 34, 1, 20, 4, 6
44, 29, 40, 35, 21, 10, 21
31, 21, 22, 36, 7, 43, 14
35, 14, 16, 12, 32, 28, 28
14, 11, 9, 15, 18, 11, 17
4, 15, 10, 17, 14, 43, 9
15, 47, 10, 8, 22, 44, 9
17, 30, 39, 2, 24, 45, 9
21, 37, 46, 43, 17, 22, 33
22, 41, 1, 16, 17, 21, 43
29, 28, 15, 14, 18, 39, 26
26, 32, 9, 49, 6, 30, 43
39, 19, 19, 43, 12, 15, 19
45, 43, 10, 41, 6, 9, 41
11, 39, 44, 31, 46, 48, 45
35, 21, 47, 10, 28, 4, 11
22, 11, 31, 39, 25, 13, 14
33, 21, 45, 46, 15, 16, 27
24, 3, 23, 5, 21, 36, 46
14, 42, 39, 44, 24, 49, 14
29, 44, 49, 41, 4, 15, 30
42, 33, 49, 45, 38, 31, 9
18, 2, 6, 49, 36, 2, 27
10, 41, 32, 44, 9, 17, 3
18, 24, 1, 26, 31, 3, 8
33, 35, 42, 2, 20, 10, 9
13, 13, 31, 45, 30, 23, 32
3, 36, 25, 30, 12, 37, 37
1, 49, 8, 37, 48, 3, 2
42, 28, 13, 33, 9, 13, 21
28, 3, 31, 3, 29, 36, 22
24, 28, 49, 25, 28, 6, 31
32, 10, 6, 49, 1, 31, 36
33, 1, 32, 26, 13, 36, 31
25, 9, 6, 45, 36, 20, 22
36, 9, 47, 10, 40, 16, 30
33, 14, 4, 25, 11, 7, 1
1, 15, 9, 27, 35, 38, 18
43, 31, 31, 37, 25, 23, 26
18, 8, 36, 36, 47, 40, 34
37, 9, 47, 8, 14, 4, 26
38, 36, 31, 36, 39, 32, 49
46, 45, 13, 31, 49, 28, 3
36, 14, 33, 16, 9, 25, 42
1, 17, 2, 13, 45, 11, 23
1, 11, 1, 41, 35, 2, 2
18, 48, 24, 22, 47, 10, 17
25, 44, 42, 23, 29, 40, 1
44, 6, 32, 25, 34, 16, 32
37, 7, 46, 36, 28, 48, 18
30, 27, 11, 34, 49, 12, 13
20, 30, 9, 5, 15, 39, 33
46, 23, 23, 8, 20, 40, 5
15, 42, 36, 1, 44, 41, 35
13, 8, 13, 25, 35, 15, 43
45, 2, 18, 29, 19, 44, 4
22, 48, 9, 30, 8, 26, 13
39, 8, 30, 12, 30, 44, 8
12, 21, 45, 24, 38, 10, 22
10, 33, 27, 21, 9, 20, 20
18, 8, 25, 9, 17, 39, 3
42, 9, 22, 23, 47, 11, 7
44, 9, 40, 1, 47, 8, 48
1, 25, 32, 16, 10, 29, 42
25, 15, 48, 8, 43, 27, 4
40, 46, 11, 22, 22, 41, 17
25, 45, 21, 37, 43, 19, 43
37, 15, 37, 22, 37, 28, 8
40, 35, 45, 38, 33, 48, 47
8, 36, 36, 1, 6, 16, 5
34, 26, 8, 8, 46, 3, 12
39, 19, 28, 3, 11, 41, 26
26, 9, 12, 43, 42, 33, 31
28, 4, 18, 4, 21, 19, 10
8, 47, 1, 1, 13, 4, 12
30, 1, 7, 6, 28, 32, 33
36, 12, 36, 23, 15, 29, 16
14, 21, 42, 18, 18, 6, 25
7, 7, 25, 14, 32, 44, 16
25, 14, 41, 25, 42, 30, 18
8, 6, 39, 33, 27, 43, 43
28, 7, 33, 42, 38, 32, 26
39, 40, 2, 10, 44, 25, 26
7, 47, 17, 18, 13, 13, 49
27, 21, 47, 31, 21, 43, 38
16, 28, 2, 33, 48, 7, 10
45, 26, 9, 2, 22, 21, 30
6, 10, 25, 35, 24, 15, 49
41, 23, 38, 26, 49, 24, 7
40, 37, 36, 17, 22, 47, 46
1, 24, 8, 28, 5, 29, 41
35, 5, 40, 35, 47, 31, 31
5, 1, 44, 29, 19, 23, 1
7, 8, 14, 27, 12, 31, 34
12, 30, 32, 41, 38, 10, 17
39, 1, 26, 25, 25, 8, 15
29, 21, 19, 15, 38, 11, 29
9, 25, 31, 46, 13, 29, 7
16, 5, 18, 29, 32, 31, 46
32, 33, 43, 37, 19, 13, 18
46, 40, 45, 27, 18, 11, 29
22, 6, 4, 13, 40, 20, 5
39, 12, 46, 31, 47, 37, 19
39, 34, 17, 45, 37, 28, 47
24, 39, 37, 34, 13, 29, 19
29, 41, 12, 19, 21, 20, 36
14, 27, 45, 7, 28, 34, 5
34, 37, 27, 45, 22, 18, 11
9, 1, 32, 3, 38, 46, 11
36, 48, 29, 47, 39, 44, 42
24, 42, 22, 41, 3, 1, 11
18, 45, 36, 4, 39, 3, 5
12, 21, 9, 43, 20, 26, 45
48, 12, 28, 10, 3, 30, 7
16, 6, 5, 31, 27, 26, 43
37, 25, 4, 37, 38, 24, 22
14, 11, 35, 31, 21, 23, 16
17, 36, 33, 49, 20, 12, 28
18, 48, 19, 17, 36, 11, 10
4, 22, 43, 24, 44, 17, 11
35, 24, 33, 29, 5, 38, 2
21, 29, 45, 19, 42, 14, 49
17, 4, 23, 31, 12, 3, 17
35, 18, 45, 28, 40, 5, 6
29, 33, 4, 1, 48, 21, 20
39, 40, 39, 36, 7, 38, 20
37, 47, 27, 25, 33, 12, 38
13, 34, 45, 10, 23, 47, 42
7, 45, 10, 14, 16, 33, 4
27, 16, 32, 41, 49, 38, 42
48, 15, 33, 17, 39, 16, 40
22, 44, 22, 37, 38, 2, 4
13, 49, 3, 34, 48, 47, 34
40, 46, 8, 2, 46, 28, 39
30, 44, 46, 3, 46, 29, 32
25, 12, 36, 49, 1, 31, 30
39, 15, 18, 48, 35, 7, 32
13, 39, 27, 21, 40, 37, 44
22, 31, 11, 44, 39, 37, 29
12, 39, 18, 2, 15, 2, 33
45, 16, 20, 31, 20, 7, 9
35, 34, 27, 24, 14, 14, 23
20, 6, 28, 45, 13, 32, 21
5, 11, 19, 18, 3, 36, 18
19, 44, 45, 15, 26, 33, 11
18, 21, 1, 20, 33, 34, 39
31, 46, 24, 7, 7, 38, 35
38, 38, 47, 29, 2, 45, 27
33, 8, 15, 42, 38, 15, 38
15, 15, 23, 19, 42, 38, 20
18, 10, 44, 27, 48, 2, 39
41, 32, 12, 16, 17, 9, 2
36, 2, 28, 19, 5, 9, 31
19, 36, 42, 49, 16, 8, 26
43, 21, 7, 48, 33, 46, 41
3, 11, 6, 36, 31, 29, 37
47, 41, 49, 15, 12, 32, 20
16, 24, 39, 45, 16, 18, 10
29, 17, 29, 27, 33, 2, 25
19, 42, 30, 12, 44, 26, 32
25, 13, 5, 45, 43, 1, 27
6, 46, 19, 21, 18, 35, 35
21, 2, 16, 46, 14, 41, 10
1, 18, 45, 11, 6, 3, 40
23, 22, 21, 19, 20, 30, 15
41, 25, 31, 22, 2, 32, 22
44, 47, 26, 6, 44, 5, 17
42, 19, 37, 33, 49, 10, 18
20, 30, 47, 33, 48, 16, 39
6, 43, 43, 25, 23, 27, 25
19, 27, 7, 12, 34, 9, 8
11, 26, 12, 4, 46, 31, 5
47, 29, 29, 37, 17, 13, 18
3, 24, 19, 19, 36, 24, 11
47, 26, 2, 18, 28, 19, 44
42, 42, 31, 6, 12, 48, 12
12, 25, 18, 2, 7, 30, 2
11, 24, 40, 1, 1, 31, 27
13, 44, 49, 33, 34, 27, 3
31, 47, 5, 25, 23, 43, 18
43, 27, 42, 36, 40, 14, 10
47, 3, 17, 13, 41, 16, 38
27, 15, 22, 2, 16, 15, 36
27, 16, 23, 21, 24, 38, 30
31, 48, 24, 49, 28, 43, 33
38, 31, 30, 39, 22, 16, 38
5, 9, 12, 33, 16, 23, 10
32, 41, 24, 24, 13, 34, 14
20, 19, 19, 41, 29, 22, 25
24, 10, 24, 44, 33, 19, 29
11, 23, 42, 19, 14, 16, 37
12, 6, 9, 12, 25, 38, 41
15, 21, 40, 44, 11, 1, 45
38, 28, 12, 3, 33, 1, 15
16, 38, 23, 15, 42, 45, 44
33, 38, 15, 46, 21, 19, 36
45, 43, 35, 25, 20, 28, 41
12, 46, 28, 35, 40, 41, 11
45, 33, 25, 22, 47, 44, 36
7, 45, 23, 1, 13, 1, 12
19, 1, 1, 46, 14, 10, 25
28, 35, 16, 17, 16, 28, 2
37, 47, 5, 6, 37, 43, 45
19, 18, 44, 30, 23, 26, 6
31, 3, 13, 22, 38, 23, 21
15, 40, 23, 7, 38, 48, 7
2, 25, 9, 30, 31, 9, 31
40, 34, 18, 36, 49, 18, 2
45, 24, 42, 30, 35, 19, 47
48, 9, 28, 11, 40, 9, 27
11, 27, 5, 7, 6, 42, 37
23, 35, 23, 43, 12, 14, 13
14, 28, 7, 15, 2, 18, 29
29, 45, 34, 5, 38, 42, 48
24, 15, 1, 43, 16, 12, 46
35, 34, 39, 16, 2, 38, 35
2, 11, 19, 16, 17, 6, 18
25, 25, 45, 46, 12, 1, 6
20, 33, 6, 2, 11, 35, 26
47, 31, 30, 18, 2, 21, 24
42, 33, 45, 20, 15, 24, 30
11, 48, 20, 35, 48, 32, 21
17, 31, 31, 33, 40, 38, 41
41, 47, 39, 5, 43, 23, 1
4, 12, 6, 6, 11, 27, 11
24, 38, 31, 7, 23, 21, 27
21, 42, 23, 28, 22, 39, 22
21, 3, 38, 41, 40, 31, 9
8, 1, 13, 12, 38, 40, 5
16, 29, 45, 30, 8, 30, 26
28, 3, 13, 38, 34, 31, 39
28, 38, 26, 5, 28, 36, 6
11, 33, 20, 20, 10, 25, 3
28, 42, 45, 44, 49, 42, 11
20, 5, 8, 9, 49, 8, 15
